Timestamp,CPU,Memory,GPU,GPU_Memory
2024-05-25 08:52:51,3.6,5116.28515625,0.02,1529.0
2024-05-25 08:52:53,24.3,5112.8125,0.43,1537.0
2024-05-25 08:52:55,16.7,5105.59375,0.4,1537.0
2024-05-25 08:52:57,17.0,5098.96484375,0.38,1537.0
2024-05-25 08:52:59,17.1,5104.10546875,0.46,1537.0
2024-05-25 08:53:01,16.8,5103.83984375,0.36,1537.0
2024-05-25 08:53:03,25.8,5097.72265625,0.58,1535.0
2024-05-25 08:53:06,17.4,5102.34375,0.39,1535.0
2024-05-25 08:53:08,17.1,5103.546875,0.4,1535.0
2024-05-25 08:53:10,6.3,5099.125,0.0,1529.0
