Timestamp,CPU,Memory,GPU,GPU_Memory
2024-05-25 07:40:22,7.2,4999.4609375,0.05,1536.0
2024-05-25 07:40:24,18.5,5017.58984375,0.49,1545.0
2024-05-25 07:40:26,18.7,5011.3203125,0.43,1545.0
2024-05-25 07:40:28,25.9,5008.88671875,0.42,1542.0
2024-05-25 07:40:30,18.8,5008.30078125,0.36,1542.0
2024-05-25 07:40:32,19.1,5009.421875,0.5,1542.0
2024-05-25 07:40:35,19.0,5017.57421875,0.49,1542.0
2024-05-25 07:40:37,18.7,5010.08984375,0.45,1542.0
2024-05-25 07:40:39,26.1,5021.30078125,0.34,1542.0
2024-05-25 07:40:41,10.0,5017.328125,0.01,1536.0
