Timestamp,CPU,Memory,GPU,GPU_Memory
2024-05-25 09:10:15,1.8,5080.03125,0.02,1529.0
2024-05-25 09:10:17,17.1,5072.5703125,0.14,1533.0
2024-05-25 09:10:19,18.3,5064.48046875,0.14,1533.0
2024-05-25 09:10:21,18.9,5070.82421875,0.23,1531.0
2024-05-25 09:10:23,26.1,5088.66015625,0.19,1533.0
2024-05-25 09:10:26,19.1,5078.35546875,0.24,1533.0
2024-05-25 09:10:28,19.1,5061.21875,0.28,1533.0
2024-05-25 09:10:30,19.1,5065.5234375,0.14,1533.0
2024-05-25 09:10:32,19.3,5072.1328125,0.27,1533.0
2024-05-25 09:10:34,26.5,5074.39453125,0.15,1533.0
2024-05-25 09:10:36,18.7,5063.59765625,0.23,1533.0
2024-05-25 09:10:38,19.1,5065.89453125,0.28,1533.0
2024-05-25 09:10:40,18.4,5091.921875,0.19,1533.0
2024-05-25 09:10:43,18.9,5073.6796875,0.42,1533.0
2024-05-25 09:10:45,26.1,5070.81640625,0.3,1533.0
2024-05-25 09:10:47,18.9,5079.59765625,0.21,1533.0
2024-05-25 09:10:49,22.5,5100.94140625,0.37,1533.0
2024-05-25 09:10:51,18.3,5064.72265625,0.13,1533.0
2024-05-25 09:10:53,17.1,5075.0390625,0.2,1533.0
2024-05-25 09:10:55,17.8,5082.1328125,0.33,1533.0
2024-05-25 09:10:58,16.8,5084.88671875,0.15,1533.0
2024-05-25 09:11:00,24.4,5081.2734375,0.43,1533.0
2024-05-25 09:11:02,17.1,5080.6328125,0.26,1533.0
2024-05-25 09:11:04,17.2,5077.70703125,0.37,1533.0
2024-05-25 09:11:06,17.2,5074.85546875,0.14,1533.0
2024-05-25 09:11:08,16.9,5069.21484375,0.32,1533.0
2024-05-25 09:11:10,24.1,5069.390625,0.42,1533.0
2024-05-25 09:11:13,17.1,5068.68359375,0.21,1533.0
2024-05-25 09:11:15,16.7,5071.48046875,0.27,1533.0
2024-05-25 09:11:17,17.0,5072.2265625,0.18,1533.0
2024-05-25 09:11:19,17.2,5082.17578125,0.4,1533.0
2024-05-25 09:11:21,26.4,5079.3125,0.24,1533.0
2024-05-25 09:11:23,16.9,5078.06640625,0.14,1533.0
2024-05-25 09:11:25,16.8,5076.453125,0.16,1533.0
2024-05-25 09:11:27,16.8,5077.71484375,0.26,1533.0
2024-05-25 09:11:30,16.8,5073.19921875,0.11,1533.0
2024-05-25 09:11:32,23.9,5086.57421875,0.29,1533.0
2024-05-25 09:11:34,17.2,5080.84375,0.27,1533.0
2024-05-25 09:11:36,17.3,5078.07421875,0.22,1533.0
2024-05-25 09:11:38,16.7,5077.9296875,0.34,1533.0
2024-05-25 09:11:40,18.3,5079.22265625,0.1,1533.0
2024-05-25 09:11:42,30.4,5082.0078125,0.19,1533.0
2024-05-25 09:11:45,18.8,5080.6015625,0.28,1533.0
2024-05-25 09:11:47,19.5,5076.73046875,0.41,1533.0
2024-05-25 09:11:49,18.7,5083.76953125,0.37,1533.0
2024-05-25 09:11:51,18.2,5074.21484375,0.27,1533.0
2024-05-25 09:11:53,26.9,5071.4296875,0.79,1533.0
2024-05-25 09:11:55,18.8,5070.90625,0.33,1533.0
2024-05-25 09:11:57,18.9,5085.71484375,0.28,1533.0
2024-05-25 09:11:59,18.4,5078.0078125,0.27,1533.0
2024-05-25 09:12:02,17.0,5085.53515625,0.01,1529.0
