Timestamp,CPU,Memory,GPU,GPU_Memory
2024-05-25 08:19:06,6.8,5136.24609375,0.03,1529.0
2024-05-25 08:19:09,17.2,5052.95703125,0.08,1533.0
2024-05-25 08:19:11,24.1,5051.31640625,0.3,1533.0
2024-05-25 08:19:13,16.8,5063.94921875,0.28,1533.0
2024-05-25 08:19:15,16.9,5053.0625,0.36,1533.0
2024-05-25 08:19:17,17.2,5032.1171875,0.36,1533.0
2024-05-25 08:19:19,16.8,5031.08984375,0.29,1533.0
2024-05-25 08:19:21,25.7,5031.26953125,0.15,1533.0
2024-05-25 08:19:23,16.8,5033.953125,0.25,1533.0
2024-05-25 08:19:26,16.9,5033.9140625,0.13,1533.0
2024-05-25 08:19:28,16.7,5032.6015625,0.25,1533.0
2024-05-25 08:19:30,17.0,5034.53515625,0.22,1533.0
2024-05-25 08:19:32,24.5,5038.78515625,0.41,1533.0
2024-05-25 08:19:34,16.8,5046.5390625,0.32,1533.0
2024-05-25 08:19:36,17.1,5045.16015625,0.19,1533.0
2024-05-25 08:19:38,17.2,5048.953125,0.22,1533.0
2024-05-25 08:19:40,18.2,5039.54296875,0.51,1533.0
2024-05-25 08:19:43,26.5,5033.66796875,0.37,1533.0
2024-05-25 08:19:45,18.7,5038.296875,0.05,1533.0
2024-05-25 08:19:47,19.6,5046.90625,0.47,1533.0
2024-05-25 08:19:49,19.5,5023.25,0.14,1533.0
2024-05-25 08:19:51,19.1,5024.609375,0.39,1533.0
2024-05-25 08:19:53,21.7,5016.1484375,0.21,1533.0
2024-05-25 08:19:55,18.7,5016.64453125,0.43,1533.0
2024-05-25 08:19:57,24.5,5045.95703125,0.16,1533.0
2024-05-25 08:20:00,18.2,5020.21484375,0.38,1533.0
2024-05-25 08:20:02,18.7,5023.4765625,0.48,1533.0
2024-05-25 08:20:04,19.2,5028.0546875,0.12,1533.0
2024-05-25 08:20:06,18.3,5019.78125,0.14,1533.0
2024-05-25 08:20:08,24.8,5033.37109375,0.25,1533.0
2024-05-25 08:20:10,18.7,5033.19140625,0.14,1533.0
2024-05-25 08:20:12,18.9,5031.6953125,0.27,1533.0
2024-05-25 08:20:14,18.5,5032.29296875,0.13,1533.0
2024-05-25 08:20:17,19.3,5027.484375,0.14,1533.0
2024-05-25 08:20:19,23.8,5036.9140625,0.13,1533.0
2024-05-25 08:20:21,17.3,5037.4375,0.23,1533.0
2024-05-25 08:20:23,16.6,5032.2890625,0.3,1533.0
2024-05-25 08:20:25,16.8,5022.16015625,0.39,1533.0
2024-05-25 08:20:27,17.1,5041.62109375,0.15,1533.0
2024-05-25 08:20:30,24.4,5026.43359375,0.42,1533.0
2024-05-25 08:20:32,17.0,5037.484375,0.13,1533.0
2024-05-25 08:20:34,16.8,5029.05078125,0.3,1533.0
2024-05-25 08:20:36,16.8,5035.921875,0.28,1533.0
2024-05-25 08:20:38,16.9,5032.92578125,0.33,1533.0
2024-05-25 08:20:40,25.0,5030.68359375,0.11,1533.0
2024-05-25 08:20:42,17.1,5030.86328125,0.17,1533.0
2024-05-25 08:20:45,20.5,5064.01953125,0.14,1533.0
2024-05-25 08:20:47,16.7,5039.21484375,0.25,1533.0
2024-05-25 08:20:49,16.7,5031.31640625,0.54,1533.0
2024-05-25 08:20:51,19.5,5030.86328125,0.09,1533.0
2024-05-25 08:20:53,7.8,5032.94921875,0.0,1529.0
