Timestamp,CPU,Memory,GPU,GPU_Memory
2024-05-25 04:24:42,36.3,5542.828125,0.22,2273.0
2024-05-25 04:24:44,19.1,4821.55078125,0.71,2334.0
2024-05-25 04:24:46,19.4,4825.8671875,0.78,2334.0
2024-05-25 04:24:48,25.6,4825.10546875,0.74,2333.0
2024-05-25 04:24:50,19.9,4829.62109375,0.73,2333.0
2024-05-25 04:24:52,18.6,4817.37890625,0.73,2333.0
2024-05-25 04:24:54,18.8,4827.59375,0.72,2333.0
2024-05-25 04:24:56,19.3,4828.71484375,0.64,2333.0
2024-05-25 04:24:58,25.4,4835.453125,0.65,2333.0
2024-05-25 04:25:01,20.0,4838.24609375,0.72,2333.0
2024-05-25 04:25:03,18.9,4821.95703125,0.76,2333.0
2024-05-25 04:25:05,20.9,4822.4609375,0.68,2333.0
2024-05-25 04:25:07,18.6,4831.328125,0.81,2333.0
2024-05-25 04:25:09,25.9,4843.26171875,0.7,2333.0
2024-05-25 04:25:11,18.2,4828.609375,0.73,2333.0
2024-05-25 04:25:13,19.4,4836.3203125,0.71,2333.0
2024-05-25 04:25:15,20.5,4822.81640625,0.83,2333.0
2024-05-25 04:25:17,25.8,4824.87109375,0.01,2273.0
