Timestamp,CPU,Memory,GPU,GPU_Memory
2024-05-25 06:38:08,35.5,5649.66796875,0.21,2293.0
2024-05-25 06:38:10,16.9,5038.82421875,0.32,2369.0
2024-05-25 06:38:12,18.1,4928.87890625,0.22,2369.0
2024-05-25 06:38:14,17.2,4930.109375,0.45,2367.0
2024-05-25 06:38:17,23.1,4933.85546875,0.22,2367.0
2024-05-25 06:38:19,16.8,4927.05859375,0.37,2367.0
2024-05-25 06:38:21,17.0,4922.64453125,0.36,2367.0
2024-05-25 06:38:23,16.9,4925.18359375,0.22,2367.0
2024-05-25 06:38:25,17.1,4927.83984375,0.22,2367.0
2024-05-25 06:38:27,23.7,4936.40234375,0.15,2367.0
2024-05-25 06:38:29,16.8,4929.296875,0.56,2367.0
2024-05-25 06:38:31,16.6,4929.62890625,0.65,2367.0
2024-05-25 06:38:34,17.1,4928.671875,0.43,2367.0
2024-05-25 06:38:36,16.8,4927.3671875,0.28,2367.0
2024-05-25 06:38:38,24.0,4913.76953125,0.41,2367.0
2024-05-25 06:38:40,17.0,4917.36328125,0.38,2367.0
2024-05-25 06:38:42,17.3,4906.98046875,0.35,2367.0
2024-05-25 06:38:44,17.2,4915.08203125,0.22,2367.0
2024-05-25 06:38:46,16.9,4933.37890625,0.59,2367.0
2024-05-25 06:38:48,23.4,4930.51171875,0.43,2367.0
2024-05-25 06:38:50,17.4,4931.48046875,0.6,2367.0
2024-05-25 06:38:53,18.0,4925.69921875,0.43,2367.0
2024-05-25 06:38:55,18.5,4921.296875,0.32,2367.0
2024-05-25 06:38:57,18.1,4918.98046875,0.22,2369.0
2024-05-25 06:38:59,25.6,4917.27734375,0.27,2369.0
2024-05-25 06:39:01,18.6,4917.14453125,0.29,2369.0
2024-05-25 06:39:03,18.4,4920.60546875,0.22,2369.0
2024-05-25 06:39:05,18.4,4919.2578125,0.43,2369.0
2024-05-25 06:39:07,18.8,4913.5,0.43,2369.0
2024-05-25 06:39:09,26.1,4906.59765625,0.29,2369.0
2024-05-25 06:39:12,18.6,4911.90234375,0.65,2369.0
2024-05-25 06:39:14,18.6,4907.0703125,0.61,2369.0
2024-05-25 06:39:16,19.5,4908.73828125,0.27,2369.0
2024-05-25 06:39:18,19.3,4903.09765625,0.68,2369.0
2024-05-25 06:39:20,25.2,4909.4609375,0.26,2370.0
2024-05-25 06:39:22,18.5,4905.953125,0.43,2370.0
2024-05-25 06:39:24,18.8,4916.5,0.38,2370.0
2024-05-25 06:39:26,18.8,4913.734375,0.31,2370.0
2024-05-25 06:39:29,19.0,4903.80078125,0.44,2370.0
2024-05-25 06:39:31,24.8,4908.50390625,0.53,2370.0
2024-05-25 06:39:33,18.0,4906.4921875,0.43,2370.0
2024-05-25 06:39:35,19.7,4905.2421875,0.22,2370.0
2024-05-25 06:39:37,19.9,4910.765625,0.23,2370.0
2024-05-25 06:39:39,18.7,4908.76953125,0.23,2370.0
2024-05-25 06:39:41,25.4,4906.6875,0.18,2370.0
2024-05-25 06:39:43,18.8,4903.93359375,0.22,2370.0
2024-05-25 06:39:45,18.6,4914.63671875,0.47,2370.0
2024-05-25 06:39:48,19.0,4923.23046875,0.22,2370.0
2024-05-25 06:39:50,18.6,4912.3515625,0.28,2370.0
2024-05-25 06:39:52,24.2,4899.78515625,0.49,2370.0
2024-05-25 06:39:54,17.6,4905.4375,0.23,2370.0
2024-05-25 06:39:56,18.6,4916.26171875,0.55,2370.0
2024-05-25 06:39:58,18.0,4912.46484375,0.27,2370.0
2024-05-25 06:40:00,17.2,4914.53125,0.22,2370.0
2024-05-25 06:40:02,23.8,4913.84765625,0.31,2370.0
2024-05-25 06:40:04,17.0,4921.1171875,0.43,2370.0
2024-05-25 06:40:06,18.7,4925.58984375,0.37,2370.0
2024-05-25 06:40:09,17.1,4922.71484375,0.43,2369.0
2024-05-25 06:40:11,17.1,4922.5703125,0.43,2369.0
