Timestamp,CPU,Memory,GPU,GPU_Memory
2024-05-25 06:13:05,40.9,5523.26171875,0.03,2290.0
2024-05-25 06:13:07,18.5,5001.88671875,0.64,2352.0
2024-05-25 06:13:10,18.6,4940.93359375,0.64,2352.0
2024-05-25 06:13:12,18.5,4943.71875,0.79,2351.0
2024-05-25 06:13:14,29.9,4929.734375,0.72,2351.0
2024-05-25 06:13:16,18.7,4921.19140625,0.61,2351.0
2024-05-25 06:13:18,19.0,4918.19921875,0.64,2351.0
2024-05-25 06:13:20,18.7,4928.21484375,0.73,2351.0
2024-05-25 06:13:22,19.2,4922.27734375,0.78,2351.0
2024-05-25 06:13:24,25.7,4925.71875,0.68,2349.0
2024-05-25 06:13:26,18.2,4928.6875,0.78,2349.0
2024-05-25 06:13:28,18.8,4929.8984375,0.65,2349.0
2024-05-25 06:13:30,19.0,4927.91796875,0.65,2350.0
2024-05-25 06:13:32,18.6,4935.40625,0.68,2350.0
2024-05-25 06:13:34,26.3,4915.03515625,0.77,2350.0
2024-05-25 06:13:37,18.7,4913.96484375,0.75,2350.0
2024-05-25 06:13:39,19.0,4922.13671875,0.6,2350.0
2024-05-25 06:13:41,27.5,4911.24609375,0.01,2350.0
