Timestamp,CPU,Memory,GPU,GPU_Memory
2024-05-25 05:54:45,40.5,5644.390625,0.26,2286.0
2024-05-25 05:54:47,21.7,4918.00390625,0.46,2361.0
2024-05-25 05:54:49,22.5,4944.6796875,0.23,2361.0
2024-05-25 05:54:51,19.0,4925.70703125,0.43,2360.0
2024-05-25 05:54:53,18.5,4929.1171875,0.22,2360.0
2024-05-25 05:54:55,20.4,4918.2734375,0.23,2360.0
2024-05-25 05:54:57,18.9,4916.73046875,0.22,2360.0
2024-05-25 05:54:59,23.8,4941.97265625,0.35,2360.0
2024-05-25 05:55:02,18.2,4921.48046875,0.34,2360.0
2024-05-25 05:55:04,19.0,4932.3359375,0.22,2360.0
2024-05-25 05:55:06,20.4,4929.8125,0.6,2360.0
2024-05-25 05:55:08,19.2,4928.07421875,0.44,2360.0
2024-05-25 05:55:10,26.5,4925.88671875,0.55,2360.0
2024-05-25 05:55:12,18.4,4914.0,0.44,2360.0
2024-05-25 05:55:14,19.7,4917.421875,0.53,2360.0
2024-05-25 05:55:16,17.2,4922.10546875,0.31,2360.0
2024-05-25 05:55:19,17.3,4924.796875,0.31,2360.0
2024-05-25 05:55:21,25.4,4926.2109375,0.23,2360.0
2024-05-25 05:55:23,17.1,4935.89453125,0.36,2360.0
2024-05-25 05:55:25,16.8,4916.953125,0.54,2360.0
2024-05-25 05:55:27,17.0,4917.87109375,0.45,2360.0
2024-05-25 05:55:29,16.8,4921.84375,0.43,2360.0
2024-05-25 05:55:31,23.8,4917.203125,0.33,2360.0
2024-05-25 05:55:33,16.6,4920.39453125,0.22,2362.0
2024-05-25 05:55:35,17.0,4924.484375,0.72,2362.0
2024-05-25 05:55:38,16.8,4920.26953125,0.19,2363.0
2024-05-25 05:55:40,17.0,4918.26953125,0.43,2363.0
2024-05-25 05:55:42,24.4,4914.5234375,0.42,2363.0
2024-05-25 05:55:44,17.1,4911.21484375,0.22,2363.0
2024-05-25 05:55:46,17.0,4904.80859375,0.22,2363.0
2024-05-25 05:55:48,17.0,4915.24609375,0.59,2363.0
2024-05-25 05:55:50,16.9,4910.765625,0.6,2363.0
2024-05-25 05:55:52,24.4,4921.5,0.22,2363.0
2024-05-25 05:55:55,16.9,4922.140625,0.62,2363.0
2024-05-25 05:55:57,16.7,4921.18359375,0.22,2363.0
2024-05-25 05:55:59,16.9,4918.35546875,0.44,2363.0
2024-05-25 05:56:01,17.0,4922.953125,0.4,2363.0
2024-05-25 05:56:03,24.1,4934.0703125,0.22,2363.0
2024-05-25 05:56:05,16.9,4938.625,0.43,2363.0
2024-05-25 05:56:07,16.8,4931.87890625,0.54,2363.0
2024-05-25 05:56:09,16.9,4935.8203125,0.43,2363.0
2024-05-25 05:56:11,16.7,4933.0390625,0.22,2363.0
2024-05-25 05:56:14,25.0,4930.30078125,0.22,2363.0
2024-05-25 05:56:16,17.3,4919.28515625,0.53,2363.0
2024-05-25 05:56:18,16.9,4921.36328125,0.25,2363.0
2024-05-25 05:56:20,16.9,4917.796875,0.33,2363.0
2024-05-25 05:56:22,16.8,4923.11328125,0.5,2363.0
2024-05-25 05:56:24,23.7,4917.4296875,0.43,2363.0
2024-05-25 05:56:26,16.8,4924.3125,0.3,2363.0
2024-05-25 05:56:28,17.1,4925.015625,0.46,2363.0
2024-05-25 05:56:30,16.7,4917.87890625,0.26,2363.0
2024-05-25 05:56:33,16.9,4925.3046875,0.29,2363.0
2024-05-25 05:56:35,24.9,4942.7734375,0.43,2363.0
2024-05-25 05:56:37,16.9,4917.640625,0.33,2363.0
2024-05-25 05:56:39,16.7,4913.62890625,0.38,2363.0
2024-05-25 05:56:41,17.0,4919.1875,0.38,2363.0
2024-05-25 05:56:43,17.0,4921.59765625,0.43,2363.0
2024-05-25 05:56:45,23.6,4922.7734375,0.43,2363.0
2024-05-25 05:56:47,20.4,4927.38671875,0.44,2363.0
