Timestamp,CPU,Memory,GPU,GPU_Memory
2024-05-25 05:29:43,36.2,5650.1640625,0.08,2286.0
2024-05-25 05:29:45,30.5,4911.375,0.76,2347.0
2024-05-25 05:29:48,19.2,4919.875,0.79,2347.0
2024-05-25 05:29:50,18.4,4932.31640625,0.61,2347.0
2024-05-25 05:29:52,19.4,4920.83984375,0.74,2346.0
2024-05-25 05:29:54,19.2,4918.02734375,0.77,2346.0
2024-05-25 05:29:56,25.2,4925.515625,0.81,2346.0
2024-05-25 05:29:58,22.1,4929.59375,0.53,2346.0
2024-05-25 05:30:00,19.5,4928.578125,0.59,2346.0
2024-05-25 05:30:02,19.0,4931.87890625,0.69,2346.0
2024-05-25 05:30:04,18.6,4920.765625,0.73,2346.0
2024-05-25 05:30:06,31.2,4933.15234375,0.61,2346.0
2024-05-25 05:30:08,19.6,4927.73828125,0.81,2346.0
2024-05-25 05:30:10,18.8,4924.55078125,0.67,2346.0
2024-05-25 05:30:13,18.6,4936.77734375,0.81,2346.0
2024-05-25 05:30:15,18.3,4939.6875,0.68,2346.0
2024-05-25 05:30:17,26.3,4937.015625,0.73,2346.0
2024-05-25 05:30:19,25.5,4934.640625,0.01,2286.0
