Timestamp,CPU,Memory,GPU,GPU_Memory
2024-06-03 13:29:37,9.5,6776.2890625,0.05,1272.0
2024-06-03 13:29:40,11.9,7515.8515625,0.02,1300.0
2024-06-03 13:29:42,17.4,7530.1171875,0.02,1300.0
2024-06-03 13:29:44,17.2,7538.65234375,0.04,1294.0
2024-06-03 13:29:46,3.8,7531.75390625,0.22,1298.0
2024-06-03 13:29:48,32.6,7527.87890625,0.04,1297.0
2024-06-03 13:29:51,13.5,7548.0234375,0.09,1293.0
2024-06-03 13:29:53,13.9,7547.921875,0.08,1293.0
2024-06-03 13:29:55,17.9,7559.0234375,0.09,1293.0
2024-06-03 13:29:57,13.1,7556.69921875,0.02,1293.0
2024-06-03 13:30:01,20.4,7574.09375,0.08,1293.0
2024-06-03 13:30:03,14.7,7605.76953125,0.09,1293.0
2024-06-03 13:30:05,20.0,7578.8515625,0.08,1293.0
2024-06-03 13:30:07,16.9,7580.29296875,0.08,1293.0
2024-06-03 13:30:10,3.5,7579.015625,0.08,1292.0
2024-06-03 13:30:12,24.7,7572.4609375,0.1,1292.0
2024-06-03 13:30:14,23.0,7578.79296875,0.08,1292.0
2024-06-03 13:30:16,12.1,7568.890625,0.09,1292.0
2024-06-03 13:30:18,21.3,7573.76953125,0.08,1292.0
2024-06-03 13:30:21,4.8,7575.3203125,0.08,1292.0
2024-06-03 13:30:23,18.3,7582.0546875,0.02,1294.0
2024-06-03 13:30:25,10.7,7576.8828125,0.36,1294.0
2024-06-03 13:30:27,22.2,7574.00390625,0.09,1294.0
2024-06-03 13:30:29,25.5,7583.4375,0.02,1294.0
2024-06-03 13:30:32,0.5,7579.51953125,0.06,1294.0
2024-06-03 13:30:34,16.8,7579.34375,0.08,1294.0
2024-06-03 13:30:36,9.4,7572.64453125,0.12,1294.0
2024-06-03 13:30:38,10.4,7571.921875,0.09,1294.0
2024-06-03 13:30:40,22.9,7579.26171875,0.02,1294.0
2024-06-03 13:30:43,4.4,7576.75,0.08,1294.0
2024-06-03 13:30:45,22.8,7614.43359375,0.05,1294.0
2024-06-03 13:30:47,17.4,7579.296875,0.04,1294.0
2024-06-03 13:30:51,63.7,7591.3671875,0.1,1289.0
2024-06-03 13:30:53,11.8,7585.03515625,0.02,1294.0
2024-06-03 13:30:55,8.2,7572.98828125,0.09,1294.0
2024-06-03 13:30:57,16.9,7591.98046875,0.02,1294.0
2024-06-03 13:31:00,4.3,7591.31640625,0.05,1294.0
2024-06-03 13:31:02,20.9,7590.28125,0.08,1294.0
2024-06-03 13:31:04,6.7,7580.6171875,0.49,1294.0
2024-06-03 13:31:06,30.5,7597.328125,0.09,1294.0
2024-06-03 13:31:08,18.9,7599.23828125,0.07,1294.0
2024-06-03 13:31:11,7.7,7593.09375,0.1,1294.0
2024-06-03 13:31:13,18.3,7572.67578125,0.06,1294.0
2024-06-03 13:31:15,16.2,7572.73828125,0.06,1294.0
2024-06-03 13:31:17,23.5,7590.15234375,0.09,1294.0
2024-06-03 13:31:19,17.0,7578.05078125,0.02,1294.0
2024-06-03 13:31:22,16.9,7595.234375,0.05,1294.0
2024-06-03 13:31:24,21.9,7580.34765625,0.1,1294.0
2024-06-03 13:31:26,12.3,7578.24609375,0.02,1294.0
2024-06-03 13:31:28,17.0,7590.28125,0.04,1294.0
2024-06-03 13:31:31,16.9,7585.328125,0.09,1294.0
2024-06-03 13:31:33,25.4,7593.640625,0.09,1294.0
2024-06-03 13:31:36,18.8,7592.2421875,0.1,1294.0
2024-06-03 13:31:38,20.4,7587.0078125,0.08,1294.0
2024-06-03 13:31:40,16.8,7588.42578125,0.08,1294.0
2024-06-03 13:31:42,17.2,7594.8515625,0.02,1294.0
2024-06-03 13:31:45,5.3,7596.05078125,0.24,1294.0
2024-06-03 13:31:47,29.9,7595.5546875,0.1,1294.0
2024-06-03 13:31:49,13.7,7596.21875,0.06,1294.0
2024-06-03 13:31:51,13.1,7592.765625,0.09,1294.0
2024-06-03 13:31:54,24.5,7601.453125,0.02,1294.0
2024-06-03 13:31:56,3.5,7597.7421875,0.09,1294.0
2024-06-03 13:31:58,16.8,7613.0,0.08,1294.0
2024-06-03 13:32:00,8.2,7614.56640625,0.92,1294.0
2024-06-03 13:32:02,15.9,7602.71875,0.06,1294.0
2024-06-03 13:32:05,27.1,7604.20703125,0.07,1294.0
2024-06-03 13:32:07,6.2,7608.38671875,0.09,1294.0
2024-06-03 13:32:09,23.9,7621.0390625,0.02,1294.0
2024-06-03 13:32:11,17.1,7594.1015625,0.06,1294.0
2024-06-03 13:32:13,10.6,7589.6875,0.09,1294.0
2024-06-03 13:32:16,18.5,7596.96875,0.08,1293.0
2024-06-03 13:32:18,14.9,7594.2578125,0.13,1293.0
2024-06-03 13:32:20,28.2,7604.7421875,0.14,1293.0
2024-06-03 13:32:22,18.9,7605.8515625,0.1,1293.0
2024-06-03 13:32:26,18.0,7616.26953125,0.1,1293.0
2024-06-03 13:32:28,19.3,7604.6875,0.09,1293.0
2024-06-03 13:32:30,22.4,7619.4765625,0.33,1293.0
2024-06-03 13:32:32,19.8,7608.2734375,0.02,1293.0
2024-06-03 13:32:35,9.3,7615.37109375,0.04,1293.0
2024-06-03 13:32:37,15.8,7620.734375,0.08,1293.0
2024-06-03 13:32:39,16.6,7627.41015625,0.02,1293.0
2024-06-03 13:32:41,4.7,7627.5234375,0.07,1293.0
2024-06-03 13:32:44,16.9,7610.43359375,0.02,1293.0
2024-06-03 13:32:46,19.9,7619.72265625,0.07,1293.0
