Timestamp,CPU,Memory,GPU,GPU_Memory
2024-06-03 05:51:31,9.2,17567.56640625,0.08,1098.0
2024-06-03 05:51:33,15.4,17656.4921875,0.03,1125.0
2024-06-03 05:51:36,30.8,17682.94921875,0.04,1125.0
2024-06-03 05:51:38,17.3,17683.9765625,0.0,1124.0
2024-06-03 05:51:41,12.6,17695.9453125,0.34,1125.0
2024-06-03 05:51:43,26.5,17692.91015625,0.04,1121.0
2024-06-03 05:51:46,26.7,17704.33203125,0.03,1121.0
2024-06-03 05:51:48,5.0,17716.1875,0.29,1121.0
2024-06-03 05:51:51,56.9,17730.9921875,0.03,1121.0
2024-06-03 05:51:54,16.0,17727.0703125,0.03,1121.0
2024-06-03 05:51:56,9.5,17754.6796875,0.04,1121.0
2024-06-03 05:51:59,20.2,17726.09765625,0.04,1121.0
2024-06-03 05:52:01,19.8,17738.9765625,0.03,1121.0
2024-06-03 05:52:04,25.9,17731.60546875,0.04,1121.0
2024-06-03 05:52:06,19.3,17728.86328125,0.04,1114.0
2024-06-03 05:52:15,11.4,17723.12109375,0.03,1121.0
2024-06-03 05:52:18,17.1,17727.42578125,0.03,1121.0
2024-06-03 05:52:20,12.3,17749.73046875,0.04,1121.0
2024-06-03 05:52:23,22.6,17717.50390625,0.03,1121.0
2024-06-03 05:52:25,18.4,17730.2265625,0.03,1123.0
2024-06-03 05:52:28,4.8,17730.43359375,0.16,1123.0
2024-06-03 05:52:30,17.9,17731.70703125,0.04,1123.0
2024-06-03 05:52:33,18.7,17740.4140625,0.03,1123.0
2024-06-03 05:52:35,16.1,17734.65625,0.63,1123.0
2024-06-03 05:52:38,29.3,17721.53125,0.04,1123.0
2024-06-03 05:52:41,16.5,17729.05078125,0.03,1123.0
2024-06-03 05:52:43,6.8,17723.7578125,0.2,1123.0
2024-06-03 05:52:46,18.0,17735.51171875,0.03,1123.0
2024-06-03 05:52:48,21.5,17732.609375,0.02,1123.0
2024-06-03 05:52:51,18.0,17743.8515625,0.03,1123.0
2024-06-03 05:52:53,17.0,17742.37109375,0.04,1123.0
2024-06-03 05:52:56,15.3,17753.95703125,0.03,1123.0
2024-06-03 05:52:59,14.0,17713.34375,0.04,1123.0
2024-06-03 05:53:01,24.6,17719.72265625,0.03,1123.0
2024-06-03 05:53:04,4.5,17734.59375,0.2,1123.0
2024-06-03 05:53:06,27.5,17746.19140625,0.03,1123.0
2024-06-03 05:53:09,17.1,17738.515625,0.03,1123.0
2024-06-03 05:53:11,13.4,17729.90234375,0.03,1123.0
2024-06-03 05:53:14,17.0,17713.89453125,0.03,1123.0
2024-06-03 05:53:17,20.0,17719.5859375,0.03,1123.0
2024-06-03 05:53:19,12.0,17725.66015625,0.04,1123.0
2024-06-03 05:53:22,24.6,17732.66796875,0.04,1123.0
2024-06-03 05:53:24,6.3,17734.00390625,0.48,1123.0
