Timestamp,CPU,Memory,GPU,GPU_Memory
2024-06-03 01:37:23,3.2,3467.37890625,0.09,578.0
2024-06-03 01:37:25,15.4,3944.04296875,0.19,578.0
2024-06-03 01:37:27,15.7,4124.75390625,0.03,729.0
2024-06-03 01:37:29,52.5,4281.234375,0.04,732.0
2024-06-03 01:37:31,17.2,4312.015625,0.1,712.0
2024-06-03 01:37:33,17.2,4322.0390625,0.15,704.0
2024-06-03 01:37:35,7.5,4330.05078125,0.13,708.0
2024-06-03 01:37:37,17.2,4370.4765625,0.03,723.0
2024-06-03 01:37:40,11.1,4375.38671875,0.06,731.0
2024-06-03 01:37:42,39.9,4374.234375,0.15,748.0
2024-06-03 01:37:44,16.9,4389.8203125,0.03,748.0
2024-06-03 01:37:46,14.7,4379.34765625,0.12,749.0
2024-06-03 01:37:48,27.2,4397.64453125,0.09,746.0
2024-06-03 01:37:50,29.5,4305.09375,0.03,742.0
2024-06-03 01:37:53,14.0,4266.94140625,0.07,726.0
2024-06-03 01:37:55,53.8,4288.12890625,0.17,730.0
2024-06-03 01:37:57,83.2,4356.5234375,0.08,724.0
2024-06-03 01:37:59,19.5,4363.13671875,0.07,731.0
2024-06-03 01:38:01,4.0,4367.37890625,0.08,731.0
2024-06-03 01:38:03,17.0,4373.390625,0.07,731.0
2024-06-03 01:38:05,14.8,4380.14453125,0.02,725.0
2024-06-03 01:38:07,29.4,4388.359375,0.05,725.0
2024-06-03 01:38:09,17.1,4432.78515625,0.05,723.0
2024-06-03 01:38:11,10.5,4388.15234375,0.84,727.0
2024-06-03 01:38:13,21.1,4392.8984375,0.05,727.0
2024-06-03 01:38:16,10.1,4395.23046875,0.24,727.0
2024-06-03 01:38:18,15.9,4373.3203125,0.09,727.0
2024-06-03 01:38:20,20.1,4396.41015625,0.02,725.0
2024-06-03 01:38:22,21.2,4384.1640625,0.02,725.0
2024-06-03 01:38:24,17.4,4392.36328125,0.07,723.0
2024-06-03 01:38:26,18.6,4391.015625,0.09,723.0
2024-06-03 01:38:28,15.0,4406.29296875,0.02,723.0
2024-06-03 01:38:31,23.5,4413.60546875,0.03,723.0
2024-06-03 01:38:33,27.8,4412.81640625,0.02,723.0
2024-06-03 01:38:35,5.8,4463.53515625,0.03,725.0
2024-06-03 01:38:37,27.3,4429.37890625,0.02,725.0
2024-06-03 01:38:39,22.8,4396.2265625,0.06,728.0
2024-06-03 01:38:41,4.8,4395.65234375,0.08,728.0
2024-06-03 01:38:43,24.8,4388.703125,0.02,728.0
2024-06-03 01:38:46,7.2,4394.9375,0.28,728.0
2024-06-03 01:38:48,15.5,4396.15234375,0.08,728.0
2024-06-03 01:38:50,17.1,4386.30859375,0.06,728.0
2024-06-03 01:38:52,4.3,4432.765625,0.07,728.0
