Timestamp,CPU,Memory,GPU,GPU_Memory
2024-06-02 00:28:57,22.2,3855.375,0.03,657.0
2024-06-02 00:28:59,12.5,4611.01171875,0.04,807.0
2024-06-02 00:29:02,17.5,4759.35546875,0.12,838.0
2024-06-02 00:29:04,24.7,4765.88671875,0.22,838.0
2024-06-02 00:29:06,18.2,4786.45703125,0.2,831.0
2024-06-02 00:29:08,22.7,4815.08203125,0.2,848.0
2024-06-02 00:29:10,17.9,4838.01171875,0.08,873.0
2024-06-02 00:29:12,8.2,4882.69921875,0.1,882.0
2024-06-02 00:29:14,19.2,4847.67578125,0.08,894.0
2024-06-02 00:29:17,12.8,4868.90625,0.48,880.0
2024-06-02 00:29:19,17.9,4849.8984375,0.21,848.0
2024-06-02 00:29:21,18.4,4856.6640625,0.04,844.0
2024-06-02 00:29:23,6.9,4852.88671875,0.13,848.0
2024-06-02 00:29:25,17.8,4855.09375,0.06,854.0
2024-06-02 00:29:27,12.9,4859.6875,0.23,865.0
2024-06-02 00:29:29,24.6,4866.69921875,0.02,865.0
2024-06-02 00:29:31,17.8,4866.25390625,0.04,862.0
2024-06-02 00:29:33,15.4,4877.28125,0.08,848.0
2024-06-02 00:29:36,20.2,4877.546875,0.02,848.0
2024-06-02 00:29:38,18.0,4869.38671875,0.04,848.0
2024-06-02 00:29:40,15.0,4878.6875,0.56,848.0
2024-06-02 00:29:42,24.5,4886.41015625,0.05,848.0
2024-06-02 00:29:44,13.5,4877.859375,0.02,846.0
2024-06-02 00:29:46,32.6,4899.8203125,0.03,862.0
2024-06-02 00:29:48,17.6,4906.93359375,0.01,862.0
2024-06-02 00:29:50,21.6,4902.4921875,0.03,862.0
2024-06-02 00:29:52,15.4,4901.63671875,0.01,862.0
2024-06-02 00:29:55,18.0,4947.796875,0.05,858.0
2024-06-02 00:29:57,4.1,4949.15625,0.16,862.0
2024-06-02 00:29:59,19.2,4907.30078125,0.05,862.0
2024-06-02 00:30:01,23.7,4914.71484375,0.01,867.0
2024-06-02 00:30:03,9.9,4951.8984375,0.01,867.0
2024-06-02 00:30:05,20.7,4912.609375,0.03,862.0
2024-06-02 00:30:07,11.5,4929.01953125,0.01,866.0
2024-06-02 00:30:09,17.0,4924.28125,0.05,866.0
2024-06-02 00:30:11,24.8,4936.328125,0.01,866.0
2024-06-02 00:30:13,8.2,4960.84765625,0.12,866.0
2024-06-02 00:30:16,17.8,4924.8203125,0.01,861.0
2024-06-02 00:30:18,7.9,4941.703125,0.25,866.0
2024-06-02 00:30:20,29.2,4929.76171875,0.01,861.0
2024-06-02 00:30:22,21.1,4951.6015625,0.05,865.0
2024-06-02 00:30:24,9.7,4940.328125,0.11,865.0
2024-06-02 00:30:26,19.7,4934.55078125,0.01,865.0
2024-06-02 00:30:28,13.9,4947.5703125,0.01,865.0
2024-06-02 00:30:30,11.3,4998.84765625,0.08,865.0
2024-06-02 00:30:33,24.4,4964.40234375,0.01,865.0
2024-06-02 00:30:35,12.8,4963.859375,0.03,865.0
2024-06-02 00:30:37,20.8,4959.70703125,0.06,859.0
2024-06-02 00:30:39,18.2,4952.875,0.05,859.0
2024-06-02 00:30:41,8.8,4955.3125,0.79,859.0
2024-06-02 00:30:43,30.4,4961.1796875,0.04,859.0
2024-06-02 00:30:45,14.5,4961.05859375,0.05,859.0
2024-06-02 00:30:47,2.2,4959.859375,0.06,855.0
2024-06-02 00:30:49,18.3,4974.4921875,0.06,859.0
2024-06-02 00:30:52,11.7,4971.85546875,0.13,859.0
2024-06-02 00:30:54,22.0,4977.0625,0.04,859.0
2024-06-02 00:30:56,17.7,4982.41796875,0.05,855.0
2024-06-02 00:30:58,9.3,4977.609375,0.87,859.0
2024-06-02 00:31:00,30.7,4966.4609375,0.03,859.0
2024-06-02 00:31:02,19.0,4985.6640625,0.01,859.0
2024-06-02 00:31:04,26.8,4980.3984375,0.04,859.0
2024-06-02 00:31:06,18.5,4973.5703125,0.06,859.0
2024-06-02 00:31:08,8.9,4982.93359375,0.28,859.0
2024-06-02 00:31:10,10.8,4997.9765625,0.06,859.0
2024-06-02 00:31:13,18.2,4990.70703125,0.06,859.0
2024-06-02 00:31:15,15.7,4990.7578125,0.73,859.0
2024-06-02 00:31:17,19.2,4996.90234375,0.06,859.0
2024-06-02 00:31:19,19.7,5031.84765625,0.05,855.0
2024-06-02 00:31:21,10.4,5052.5703125,0.07,859.0
2024-06-02 00:31:23,24.6,5002.79296875,0.04,859.0
2024-06-02 00:31:25,13.3,5007.76953125,0.06,859.0
2024-06-02 00:31:27,14.2,5008.96875,0.06,859.0
2024-06-02 00:31:30,23.0,5036.3515625,0.04,859.0
2024-06-02 00:31:32,11.6,5028.82421875,0.53,859.0
2024-06-02 00:31:34,15.8,5026.76953125,0.06,859.0
2024-06-02 00:31:36,19.0,5014.76953125,0.06,859.0
2024-06-02 00:31:38,11.3,5044.13671875,0.82,859.0
2024-06-02 00:31:40,39.1,5031.796875,0.04,855.0
2024-06-02 00:31:42,15.5,5029.79296875,0.06,859.0
2024-06-02 00:31:44,7.6,5087.98828125,0.06,859.0
2024-06-02 00:31:46,21.9,5045.1796875,0.05,859.0
2024-06-02 00:31:49,6.2,5046.90625,0.24,859.0
2024-06-02 00:31:51,43.3,5065.73828125,0.03,855.0
2024-06-02 00:31:53,0.8,5100.90234375,0.05,859.0
2024-06-02 00:31:55,19.9,5071.98828125,0.04,859.0
2024-06-02 00:31:57,13.5,5045.96875,0.06,859.0
2024-06-02 00:31:59,6.8,5087.0625,0.06,859.0
2024-06-02 00:32:01,23.7,5102.8125,0.05,855.0
2024-06-02 00:32:03,16.5,5065.04296875,0.06,859.0
2024-06-02 00:32:06,9.8,5054.81640625,0.06,859.0
2024-06-02 00:32:08,18.0,5057.69921875,0.01,859.0
2024-06-02 00:32:10,7.6,5069.80078125,0.36,859.0
2024-06-02 00:32:12,29.4,5070.35546875,0.06,859.0
2024-06-02 00:32:14,17.6,5072.63671875,0.06,859.0
2024-06-02 00:32:16,5.1,5123.87890625,0.06,859.0
2024-06-02 00:32:18,27.8,5073.640625,0.06,859.0
2024-06-02 00:32:20,17.0,5079.05859375,0.05,859.0
2024-06-02 00:32:22,10.9,5137.62890625,0.06,859.0
2024-06-02 00:32:25,21.3,5085.84765625,0.06,859.0
2024-06-02 00:32:27,13.9,5086.5390625,0.06,854.0
