Timestamp,CPU,Memory,GPU,GPU_Memory
2024-06-02 05:56:06,8.1,18780.87890625,0.06,2006.0
2024-06-02 05:56:08,36.8,17980.00390625,0.02,1997.0
2024-06-02 05:56:11,16.0,17949.70703125,0.02,2024.0
2024-06-02 05:56:21,17.9,17943.5546875,0.03,2016.0
2024-06-02 05:56:24,32.0,17902.23828125,0.02,2026.0
2024-06-02 05:56:27,18.0,17888.28515625,0.02,2027.0
2024-06-02 05:56:29,5.0,17951.03515625,0.5,2031.0
2024-06-02 05:56:32,24.5,17914.671875,0.03,2031.0
2024-06-02 05:56:35,16.4,17901.80859375,0.03,2027.0
2024-06-02 05:56:37,13.9,17969.6875,0.03,2031.0
2024-06-02 05:56:40,18.0,17878.24609375,0.03,2031.0
2024-06-02 05:56:43,18.8,17928.359375,0.03,2031.0
2024-06-02 05:56:45,36.2,17913.5,0.03,2031.0
2024-06-02 05:56:48,23.8,17934.69921875,0.02,2030.0
2024-06-02 05:56:50,6.7,17902.37109375,0.03,2030.0
2024-06-02 05:56:53,25.3,17938.7421875,0.02,2030.0
2024-06-02 05:56:56,1.3,17907.921875,0.03,2030.0
2024-06-02 05:56:58,25.0,17898.07421875,0.03,2030.0
2024-06-02 05:57:01,17.5,17907.34765625,0.02,2030.0
2024-06-02 05:57:04,19.4,17894.6875,0.03,2030.0
2024-06-02 05:57:06,18.0,17899.703125,0.03,2030.0
2024-06-02 05:57:09,20.3,17901.40234375,0.0,2032.0
2024-06-02 05:57:12,40.0,17913.50390625,0.02,2032.0
2024-06-02 05:57:14,25.0,17905.0234375,0.03,2032.0
2024-06-02 05:57:17,7.0,17942.4296875,0.03,2032.0
2024-06-02 05:57:20,29.7,17912.9921875,0.03,2032.0
2024-06-02 05:57:22,17.8,17907.109375,0.02,2032.0
2024-06-02 05:57:25,16.6,17964.171875,0.03,2032.0
2024-06-02 05:57:27,17.8,17855.8125,0.03,2032.0
2024-06-02 05:57:30,21.9,17864.33203125,0.02,2032.0
2024-06-02 05:57:33,15.2,17848.32421875,0.03,2032.0
2024-06-02 05:57:35,26.6,17858.59765625,0.02,2032.0
2024-06-02 05:57:38,8.0,17847.51953125,0.09,2032.0
2024-06-02 05:57:41,32.3,17854.25390625,0.03,2032.0
2024-06-02 05:57:43,19.5,17852.67578125,0.02,2028.0
2024-06-02 05:57:46,12.9,17886.30078125,0.64,2032.0
2024-06-02 05:57:49,30.1,17846.6171875,0.03,2032.0
2024-06-02 05:57:51,17.6,17833.8125,0.03,2032.0
2024-06-02 05:57:54,21.4,17844.45703125,0.02,2032.0
2024-06-02 05:57:57,24.5,17845.34375,0.02,2032.0
2024-06-02 05:57:59,4.3,17884.421875,0.03,2032.0
2024-06-02 05:58:02,26.9,17861.75,0.03,2032.0
2024-06-02 05:58:04,16.6,17855.5078125,0.03,2028.0
2024-06-02 05:58:07,11.8,17849.1171875,0.03,2032.0
2024-06-02 05:58:10,17.7,17853.578125,0.03,2032.0
2024-06-02 05:58:12,15.9,17893.87109375,0.03,2032.0
2024-06-02 05:58:15,30.0,17860.63671875,0.02,2032.0
2024-06-02 05:58:18,25.1,17869.078125,0.03,2032.0
2024-06-02 05:58:20,6.0,17906.91015625,0.03,2032.0
2024-06-02 05:58:23,24.7,17848.359375,0.02,2032.0
2024-06-02 05:58:25,7.0,17885.6796875,0.35,2032.0
2024-06-02 05:58:28,35.5,17835.046875,0.03,2032.0
2024-06-02 05:58:31,18.3,17833.484375,0.03,2028.0
2024-06-02 05:58:33,15.0,17855.6171875,0.03,2032.0
2024-06-02 05:58:36,13.5,17860.796875,0.03,2032.0
2024-06-02 05:58:39,24.3,17851.90234375,0.02,2032.0
2024-06-02 05:58:41,3.5,17893.5625,0.03,2032.0
2024-06-02 05:58:44,20.6,17856.50390625,0.0,2032.0
2024-06-02 05:58:46,5.3,17884.6875,0.61,2028.0
2024-06-02 05:58:49,27.8,17844.140625,0.02,2032.0
2024-06-02 05:58:52,17.6,17854.42578125,0.03,2032.0
2024-06-02 05:58:54,9.7,17850.8125,0.02,2032.0
2024-06-02 05:58:57,14.2,17843.4921875,0.03,2032.0
2024-06-02 05:59:00,19.7,17838.03125,0.02,2032.0
2024-06-02 05:59:02,4.7,17880.4765625,0.45,2028.0
2024-06-02 05:59:05,26.4,17846.1171875,0.03,2032.0
2024-06-02 05:59:08,5.3,17881.33203125,0.03,2032.0
2024-06-02 05:59:10,17.9,17842.87109375,0.0,2026.0
2024-06-02 05:59:13,15.5,17856.52734375,0.02,2028.0
2024-06-02 05:59:15,10.8,17849.5234375,0.03,2032.0
2024-06-02 05:59:18,17.7,17844.453125,0.03,2028.0
2024-06-02 05:59:21,7.9,17847.75390625,0.03,2032.0
2024-06-02 05:59:23,29.7,17834.453125,0.03,2028.0
2024-06-02 05:59:26,18.1,17856.14453125,0.03,2032.0
2024-06-02 05:59:29,6.8,17887.1796875,0.03,2032.0
2024-06-02 05:59:31,19.3,17854.0390625,0.03,2032.0
2024-06-02 05:59:34,17.7,17854.87890625,0.02,2032.0
2024-06-02 05:59:37,5.6,17895.765625,0.38,2032.0
2024-06-02 05:59:39,26.9,17852.109375,0.03,2032.0
2024-06-02 05:59:42,19.0,17856.86328125,0.02,2032.0
2024-06-02 05:59:45,5.1,17889.078125,0.02,2032.0
2024-06-02 05:59:47,18.2,17843.45703125,0.02,2028.0
2024-06-02 05:59:50,18.2,17857.21875,0.02,2028.0
2024-06-02 05:59:52,16.7,17858.51171875,0.03,2032.0
2024-06-02 05:59:55,17.7,17857.1875,0.02,2028.0
2024-06-02 05:59:58,17.6,17863.07421875,0.02,2028.0
2024-06-02 06:00:00,28.5,17857.578125,0.03,2028.0
2024-06-02 06:00:03,18.8,17888.72265625,0.03,2022.0
2024-06-02 06:00:15,23.7,17860.4375,0.03,2032.0
2024-06-02 06:00:17,20.9,17844.35546875,0.0,2032.0
2024-06-02 06:00:20,5.6,17882.53515625,0.28,2032.0
2024-06-02 06:00:23,24.1,17799.7734375,0.03,2028.0
2024-06-02 06:00:25,17.0,17826.33203125,0.03,2028.0
2024-06-02 06:00:28,5.1,17823.31640625,0.03,2028.0
2024-06-02 06:00:31,17.8,17827.39453125,0.03,2032.0
2024-06-02 06:00:33,15.1,17831.01171875,0.02,2032.0
2024-06-02 06:00:36,35.3,17834.328125,0.03,2032.0
2024-06-02 06:00:38,17.7,17837.44140625,0.02,2028.0
2024-06-02 06:00:41,11.8,17831.6796875,0.03,2032.0
2024-06-02 06:00:44,17.8,17818.21484375,0.03,2032.0
2024-06-02 06:00:46,15.7,17850.05859375,0.02,2028.0
2024-06-02 06:00:49,34.5,17833.0390625,0.02,2032.0
2024-06-02 06:00:52,17.7,17857.85546875,0.02,2032.0
2024-06-02 06:00:54,5.3,17895.50390625,0.26,2032.0
2024-06-02 06:00:57,30.4,17846.828125,0.03,2032.0
2024-06-02 06:01:00,18.7,17850.39453125,0.02,2028.0
2024-06-02 06:01:02,29.7,17862.2109375,0.03,2032.0
2024-06-02 06:01:05,17.7,17849.04296875,0.03,2028.0
2024-06-02 06:01:08,8.3,17837.9765625,0.09,2028.0
2024-06-02 06:01:10,31.6,17831.234375,0.03,2028.0
2024-06-02 06:01:13,17.6,17842.1171875,0.02,2028.0
2024-06-02 06:01:15,23.8,17843.05078125,0.03,2032.0
2024-06-02 06:01:18,17.7,17839.69921875,0.03,2032.0
2024-06-02 06:01:21,7.8,17878.72265625,0.39,2028.0
2024-06-02 06:01:24,29.5,17829.67578125,0.03,2028.0
2024-06-02 06:01:26,20.1,17831.140625,0.03,2028.0
2024-06-02 06:01:29,35.3,17833.84375,0.02,2028.0
2024-06-02 06:01:32,18.9,17889.0234375,0.03,2032.0
2024-06-02 06:01:34,8.0,17884.19921875,0.03,2032.0
2024-06-02 06:01:37,20.7,17866.78515625,0.03,2032.0
2024-06-02 06:01:40,19.5,17842.3828125,0.03,2028.0
2024-06-02 06:01:42,11.5,17854.8828125,0.02,2028.0
2024-06-02 06:01:45,16.6,17831.0078125,0.03,2028.0
2024-06-02 06:01:47,21.4,17884.890625,0.03,2032.0
2024-06-02 06:01:50,9.1,17848.9453125,0.06,2032.0
2024-06-02 06:01:53,26.6,17865.14453125,0.03,2032.0
2024-06-02 06:01:55,17.7,17839.83203125,0.03,2032.0
2024-06-02 06:01:58,9.9,17904.57421875,0.29,2032.0
2024-06-02 06:02:01,30.0,17824.51171875,0.03,2028.0
2024-06-02 06:02:03,25.2,17835.078125,0.02,2032.0
2024-06-02 06:02:06,4.3,17879.140625,0.27,2032.0
2024-06-02 06:02:09,31.3,17838.87890625,0.03,2032.0
2024-06-02 06:02:11,18.4,17885.08203125,0.02,2028.0
2024-06-02 06:02:14,22.1,17842.953125,0.03,2032.0
2024-06-02 06:02:17,18.2,17829.82421875,0.03,2028.0
2024-06-02 06:02:19,19.2,17847.28515625,0.02,2032.0
2024-06-02 06:02:22,23.9,17847.4296875,0.03,2032.0
2024-06-02 06:02:25,25.2,17855.828125,0.03,2032.0
2024-06-02 06:02:27,11.8,17881.34765625,0.16,2028.0
2024-06-02 06:02:30,24.9,17850.57421875,0.03,2032.0
2024-06-02 06:02:33,18.0,17854.734375,0.02,2028.0
