Timestamp,CPU,Memory,GPU,GPU_Memory
2024-06-02 14:33:14,40.7,8613.0546875,0.06,2113.0
2024-06-02 14:33:16,20.8,8796.26953125,0.04,2136.0
2024-06-02 14:33:18,18.7,8767.46484375,0.02,2140.0
2024-06-02 14:33:21,17.7,8780.40234375,0.06,2129.0
2024-06-02 14:33:23,4.3,8820.28125,0.07,2132.0
2024-06-02 14:33:25,19.2,8781.640625,0.02,2136.0
2024-06-02 14:33:27,22.9,8839.0390625,0.16,2136.0
2024-06-02 14:33:29,12.4,8789.640625,0.08,2136.0
2024-06-02 14:33:32,17.9,8784.49609375,0.06,2131.0
2024-06-02 14:33:34,4.8,8836.78125,0.07,2136.0
2024-06-02 14:33:36,24.8,8786.19921875,0.02,2136.0
2024-06-02 14:33:38,14.7,8800.32421875,0.03,2136.0
2024-06-02 14:33:40,9.2,8806.76171875,0.07,2136.0
2024-06-02 14:33:43,24.6,8808.41015625,0.06,2132.0
2024-06-02 14:33:45,5.1,8848.61328125,0.37,2136.0
2024-06-02 14:33:47,21.8,8816.8125,0.07,2132.0
2024-06-02 14:33:49,17.9,8798.44921875,0.02,2132.0
2024-06-02 14:33:52,19.7,8806.75390625,0.06,2124.0
2024-06-02 14:33:54,14.4,8826.8671875,0.07,2136.0
2024-06-02 14:33:57,19.0,8821.69921875,0.08,2136.0
2024-06-02 14:33:59,26.5,8817.84765625,0.02,2138.0
2024-06-02 14:34:01,5.1,8853.46484375,0.06,2138.0
2024-06-02 14:34:03,22.8,8849.2890625,0.09,2133.0
2024-06-02 14:34:06,13.7,8822.83984375,0.02,2134.0
2024-06-02 14:34:08,15.3,8820.34765625,0.04,2138.0
2024-06-02 14:34:10,18.0,8818.1328125,0.05,2138.0
2024-06-02 14:34:12,8.3,8827.37109375,0.22,2138.0
2024-06-02 14:34:14,23.9,8817.1171875,0.08,2138.0
2024-06-02 14:34:17,18.2,8824.00390625,0.07,2138.0
2024-06-02 14:34:19,5.0,8852.19140625,0.13,2138.0
2024-06-02 14:34:21,22.4,8825.21875,0.02,2138.0
2024-06-02 14:34:23,19.9,8833.0546875,0.06,2133.0
2024-06-02 14:34:25,18.1,8831.26171875,0.08,2138.0
2024-06-02 14:34:28,20.1,8825.609375,0.02,2137.0
2024-06-02 14:34:30,12.4,8822.296875,0.15,2137.0
2024-06-02 14:34:32,35.3,8824.25,0.08,2137.0
2024-06-02 14:34:34,15.2,8830.6328125,0.17,2133.0
2024-06-02 14:34:36,29.2,8855.125,0.02,2137.0
2024-06-02 14:34:39,18.7,8860.59375,0.08,2133.0
2024-06-02 14:34:42,13.5,8847.02734375,0.08,2137.0
2024-06-02 14:34:44,18.0,8854.109375,0.08,2137.0
2024-06-02 14:34:47,9.0,8862.3203125,0.45,2137.0
2024-06-02 14:34:49,17.3,8850.28125,0.08,2137.0
2024-06-02 14:34:51,25.9,8857.00390625,0.02,2137.0
2024-06-02 14:34:53,8.9,8895.05859375,0.06,2137.0
2024-06-02 14:34:56,17.9,8855.40625,0.02,2133.0
2024-06-02 14:34:58,11.1,8856.2734375,0.05,2137.0
2024-06-02 14:35:00,20.1,8849.48046875,0.09,2137.0
2024-06-02 14:35:02,18.2,8835.55078125,0.02,2137.0
2024-06-02 14:35:04,5.8,8890.890625,0.04,2137.0
2024-06-02 14:35:07,31.4,8858.71875,0.08,2133.0
2024-06-02 14:35:09,15.7,8845.4140625,0.09,2137.0
2024-06-02 14:35:11,4.7,8898.2109375,0.07,2137.0
2024-06-02 14:35:13,21.0,8905.01171875,0.07,2137.0
2024-06-02 14:35:15,15.8,8853.60546875,0.02,2133.0
2024-06-02 14:35:18,20.3,8863.78515625,0.06,2137.0
2024-06-02 14:35:20,17.9,8868.70703125,0.05,2133.0
2024-06-02 14:35:22,14.5,8899.44921875,0.92,2133.0
2024-06-02 14:35:24,23.5,8870.01953125,0.04,2137.0
2024-06-02 14:35:27,20.9,8901.25,0.08,2133.0
2024-06-02 14:35:30,17.0,8879.60546875,0.09,2136.0
2024-06-02 14:35:32,17.7,8869.8828125,0.07,2132.0
2024-06-02 14:35:34,5.0,8926.77734375,0.26,2137.0
2024-06-02 14:35:36,19.0,8880.890625,0.07,2133.0
2024-06-02 14:35:39,20.8,8881.78515625,0.05,2137.0
2024-06-02 14:35:41,16.1,8869.25390625,0.09,2137.0
2024-06-02 14:35:43,20.0,8906.859375,0.02,2132.0
2024-06-02 14:35:45,10.0,8884.22265625,0.59,2137.0
2024-06-02 14:35:47,19.5,8869.578125,0.07,2137.0
2024-06-02 14:35:50,17.9,8885.4765625,0.06,2137.0
2024-06-02 14:35:52,6.7,8930.80078125,0.08,2137.0
2024-06-02 14:35:54,29.6,8883.94921875,0.02,2137.0
2024-06-02 14:35:56,11.1,8875.328125,0.05,2137.0
2024-06-02 14:35:58,11.8,8880.51171875,0.07,2137.0
2024-06-02 14:36:01,18.0,8871.70703125,0.08,2137.0
2024-06-02 14:36:03,11.1,8875.25,1.0,2137.0
2024-06-02 14:36:05,20.1,8883.61328125,0.04,2137.0
2024-06-02 14:36:07,17.7,8887.890625,0.05,2137.0
2024-06-02 14:36:09,13.4,8936.7890625,0.1,2133.0
2024-06-02 14:36:12,35.5,8890.91796875,0.07,2133.0
2024-06-02 14:36:14,20.0,8913.62890625,0.07,2137.0
2024-06-02 14:36:18,22.2,8912.46484375,0.06,2136.0
2024-06-02 14:36:20,24.6,8898.16796875,0.06,2133.0
2024-06-02 14:36:22,5.0,8936.09375,0.07,2137.0
2024-06-02 14:36:24,24.0,8909.73046875,0.06,2133.0
2024-06-02 14:36:27,16.1,8903.41015625,0.01,2133.0
2024-06-02 14:36:29,11.6,8897.37890625,0.05,2137.0
2024-06-02 14:36:31,25.2,8902.4765625,0.02,2137.0
2024-06-02 14:36:33,12.9,8900.8828125,0.04,2136.0
2024-06-02 14:36:35,29.4,8920.69140625,0.07,2136.0
2024-06-02 14:36:38,19.0,8895.8515625,0.05,2132.0
2024-06-02 14:36:40,8.1,8941.01953125,0.26,2136.0
2024-06-02 14:36:42,19.8,8886.7890625,0.08,2136.0
2024-06-02 14:36:44,17.8,8886.03515625,0.06,2136.0
2024-06-02 14:36:46,12.9,8938.94921875,0.08,2136.0
2024-06-02 14:36:49,23.5,8905.12109375,0.06,2140.0
2024-06-02 14:36:51,16.3,8904.734375,0.05,2135.0
2024-06-02 14:36:53,13.1,8910.46484375,0.07,2140.0
2024-06-02 14:36:55,18.0,8915.21875,0.07,2140.0
2024-06-02 14:36:57,13.1,8948.23828125,0.28,2140.0
2024-06-02 14:37:00,28.2,8914.7421875,0.04,2136.0
2024-06-02 14:37:02,20.3,8926.51953125,0.01,2136.0
2024-06-02 14:37:06,17.3,8920.70703125,0.09,2139.0
2024-06-02 14:37:08,19.5,8915.68359375,0.07,2140.0
2024-06-02 14:37:10,7.9,8959.09375,0.13,2140.0
2024-06-02 14:37:12,24.2,8921.13671875,0.02,2136.0
2024-06-02 14:37:15,14.2,8920.21875,0.02,2136.0
2024-06-02 14:37:17,25.9,8909.1015625,0.07,2140.0
2024-06-02 14:37:19,19.7,8930.28515625,0.05,2140.0
2024-06-02 14:37:21,1.7,8919.44140625,0.08,2140.0
2024-06-02 14:37:23,25.2,8940.16796875,0.05,2140.0
2024-06-02 14:37:26,12.3,8930.93359375,0.22,2140.0
2024-06-02 14:37:28,24.8,8973.72265625,0.06,2140.0
2024-06-02 14:37:30,18.0,8919.15625,0.05,2136.0
2024-06-02 14:37:32,1.8,8915.421875,0.07,2140.0
2024-06-02 14:37:34,19.8,8924.3359375,0.02,2140.0
2024-06-02 14:37:37,9.9,8917.1484375,0.06,2139.0
2024-06-02 14:37:39,32.5,8927.7578125,0.08,2139.0
2024-06-02 14:37:41,17.8,8925.28515625,0.07,2135.0
2024-06-02 14:37:43,5.2,8977.0859375,0.07,2139.0
2024-06-02 14:37:45,21.2,8940.10546875,0.06,2139.0
2024-06-02 14:37:48,12.3,8914.30078125,0.02,2135.0
2024-06-02 14:37:50,13.2,8940.46875,0.05,2139.0
