Timestamp,CPU,Memory,GPU,GPU_Memory
2024-06-02 01:28:52,18.4,8319.74609375,0.09,1996.0
2024-06-02 01:28:54,6.3,8961.22265625,0.22,2019.0
2024-06-02 01:28:56,26.9,8957.703125,0.04,2014.0
2024-06-02 01:28:59,15.2,8973.890625,0.04,2023.0
2024-06-02 01:29:01,59.1,8971.828125,0.06,2023.0
2024-06-02 01:29:03,25.2,8977.328125,0.04,2021.0
2024-06-02 01:29:05,5.0,8968.81640625,0.06,2021.0
2024-06-02 01:29:07,18.3,8963.921875,0.06,2020.0
2024-06-02 01:29:09,17.9,9004.73046875,0.05,2016.0
2024-06-02 01:29:12,4.8,8984.70703125,0.05,2020.0
2024-06-02 01:29:14,24.4,8995.7578125,0.04,2020.0
2024-06-02 01:29:16,17.9,9001.78125,0.05,2020.0
2024-06-02 01:29:20,17.5,9008.375,0.06,2020.0
2024-06-02 01:29:22,18.2,9003.6953125,0.06,2020.0
2024-06-02 01:29:24,4.7,9018.92578125,0.19,2020.0
2024-06-02 01:29:26,24.5,9021.109375,0.03,2020.0
2024-06-02 01:29:29,22.9,9014.86328125,0.07,2016.0
2024-06-02 01:29:31,5.0,9004.2890625,0.05,2016.0
2024-06-02 01:29:33,18.0,9002.63671875,0.01,2020.0
2024-06-02 01:29:35,14.2,9014.2109375,0.04,2022.0
2024-06-02 01:29:38,38.0,9008.96875,0.06,2022.0
2024-06-02 01:29:40,20.8,9006.8515625,0.06,2022.0
2024-06-02 01:29:42,8.8,8995.96875,0.35,2022.0
2024-06-02 01:29:44,23.3,8996.2265625,0.06,2022.0
2024-06-02 01:29:46,18.0,8996.2578125,0.05,2018.0
2024-06-02 01:29:49,5.3,8996.42578125,0.05,2022.0
2024-06-02 01:29:51,18.3,9027.91015625,0.06,2022.0
2024-06-02 01:29:53,17.7,9024.33203125,0.06,2022.0
2024-06-02 01:29:55,15.1,9011.84765625,0.22,2022.0
2024-06-02 01:29:57,24.7,9008.44140625,0.03,2022.0
2024-06-02 01:30:00,16.1,9017.72265625,0.04,2018.0
2024-06-02 01:30:03,20.7,9039.3515625,0.05,2011.0
2024-06-02 01:30:05,14.7,9034.41796875,0.04,2022.0
2024-06-02 01:30:07,9.9,9044.23046875,0.06,2022.0
2024-06-02 01:30:09,17.5,9029.45703125,0.01,2022.0
2024-06-02 01:30:11,4.2,9035.953125,0.05,2022.0
2024-06-02 01:30:14,17.7,9032.08984375,0.05,2022.0
2024-06-02 01:30:16,21.6,9021.7890625,0.05,2022.0
2024-06-02 01:30:18,15.2,9037.61328125,0.06,2022.0
2024-06-02 01:30:20,18.0,9023.48046875,0.06,2017.0
2024-06-02 01:30:23,9.0,9026.703125,0.74,2022.0
